2021-12-09 21:22:58,729 [main] INFO  com.zaxxer.hikari.HikariDataSource [Line:110] - HikariPool-1 - Starting...
2021-12-09 21:23:00,210 [main] INFO  com.zaxxer.hikari.HikariDataSource [Line:123] - HikariPool-1 - Start completed.
2021-12-09 21:23:02,613 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping [Line:69 ] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-12-09 21:23:02,643 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2021-12-09 21:23:02,643 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-12-09 21:23:02,649 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2021-12-09 21:23:02,650 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-12-09 21:23:02,966 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [Line:171] - Initializing ExecutorService 'applicationTaskExecutor'
2021-12-09 21:23:03,728 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:171] - Initializing ExecutorService 'taskScheduler'
2021-12-09 21:23:03,998 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:171] - Initializing ExecutorService
2021-12-09 21:23:04,570 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:147] - Context refreshed
2021-12-09 21:23:04,587 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:150] - Found 1 custom documentation plugin(s)
2021-12-09 21:23:04,630 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner [Line:41 ] - Scanning for api listing references
2021-12-09 21:23:04,816 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_1
2021-12-09 21:23:04,864 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_2
2021-12-09 21:23:04,872 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_1
2021-12-09 21:23:04,884 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_1
2021-12-09 21:23:04,897 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_1
2021-12-09 21:23:04,910 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_3
2021-12-09 21:23:04,924 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_2
2021-12-09 21:23:04,929 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_2
2021-12-09 21:23:04,985 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateTopicByIdUsingPUT_1
2021-12-09 21:23:04,993 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_4
2021-12-09 21:23:05,001 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_3
2021-12-09 21:23:05,005 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_3
2021-12-09 21:23:05,025 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_2
2021-12-09 21:23:05,032 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_5
2021-12-09 21:23:05,042 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_4
2021-12-09 21:23:05,060 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: saveSubjectUsingPOST_1
2021-12-09 21:23:05,063 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_3
2021-12-09 21:23:05,128 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listSubjectUsingGET_1
2021-12-09 21:23:05,149 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getFrontPaperListUsingPOST_1
2021-12-09 21:23:05,156 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_6
2021-12-09 21:23:05,195 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getWebConfigUsingGET_1
2021-12-09 21:23:05,224 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:173] - Starting ProtocolHandler ["http-nio-8002"]
2021-12-09 21:23:05,245 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer [Line:204] - Tomcat started on port(s): 8002 (http) with context path ''
2021-12-09 21:23:05,534 [main] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:64 ] - nacos registry, service-core 192.168.1.108:8002 register finished
2021-12-09 21:23:05,677 [main] INFO  com.jzj.core.CoreApplication [Line:61 ] - Started CoreApplication in 11.829 seconds (JVM running for 13.077)
2021-12-09 21:23:25,892 [SpringContextShutdownHook] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:76 ] - De-registering from Nacos Server now...
2021-12-09 21:23:26,091 [SpringContextShutdownHook] INFO  o.s.c.a.n.r.NacosServiceRegistry [Line:95 ] - De-registration finished.
2021-12-09 21:23:26,091 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:208] - Shutting down ExecutorService 'taskScheduler'
2021-12-09 21:23:26,093 [SpringContextShutdownHook] INFO  o.s.s.c.ThreadPoolTaskExecutor [Line:208] - Shutting down ExecutorService 'applicationTaskExecutor'
2021-12-09 21:23:26,110 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource [Line:350] - HikariPool-1 - Shutdown initiated...
2021-12-09 21:23:26,116 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource [Line:352] - HikariPool-1 - Shutdown completed.
2021-12-09 21:38:53,322 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:330] - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-09 21:38:53,622 [main] INFO  com.jzj.core.CoreApplication [Line:655] - The following profiles are active: dev
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'dictMapper' and 'com.jzj.core.mapper.DictMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduPaperMapper' and 'com.jzj.core.mapper.EduPaperMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduPaperTopicMapper' and 'com.jzj.core.mapper.EduPaperTopicMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduStatisticsMapper' and 'com.jzj.core.mapper.EduStatisticsMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduSubjectMapper' and 'com.jzj.core.mapper.EduSubjectMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduTestPaperRecordsMapper' and 'com.jzj.core.mapper.EduTestPaperRecordsMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduTestTopicRecordsMapper' and 'com.jzj.core.mapper.EduTestTopicRecordsMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduTopicContentMapper' and 'com.jzj.core.mapper.EduTopicContentMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'eduTopicMapper' and 'com.jzj.core.mapper.EduTopicMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'noticeMessageMapper' and 'com.jzj.core.mapper.NoticeMessageMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,589 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'ucenterMemberMapper' and 'com.jzj.core.mapper.UcenterMemberMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,590 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'webConfigMapper' and 'com.jzj.core.mapper.WebConfigMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,590 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:239] - Skipping MapperFactoryBean with name 'webLogMapper' and 'com.jzj.core.mapper.WebLogMapper' mapperInterface. Bean already defined with the same name!
2021-12-09 21:38:54,590 [main] WARN  o.m.s.mapper.ClassPathMapperScanner [Line:166] - No MyBatis mapper was found in '[com.jzj.core.mapper]' package. Please check your configuration.
2021-12-09 21:38:54,824 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate [Line:246] - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-12-09 21:38:54,826 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate [Line:126] - Bootstrapping Spring Data repositories in DEFAULT mode.
2021-12-09 21:38:54,858 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate [Line:184] - Finished Spring Data repository scanning in 15ms. Found 0 repository interfaces.
2021-12-09 21:38:55,163 [main] INFO  o.s.cloud.context.scope.GenericScope [Line:295] - BeanFactory id=9543b0fd-14fa-3558-8106-461e3084b400
2021-12-09 21:38:55,392 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:330] - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-09 21:38:55,609 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:330] - Bean 'redisConfig' of type [com.jzj.servicebase.RedisConfig$$EnhancerBySpringCGLIB$$460a79ee] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-09 21:38:55,672 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [Line:330] - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
