2022-01-02 23:56:45,504 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping [Line:69 ] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2022-01-02 23:56:45,555 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2022-01-02 23:56:45,556 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-01-02 23:56:45,561 [main] WARN  c.n.c.sources.URLConfigurationSource [Line:121] - No URLs will be polled as dynamic configuration sources.
2022-01-02 23:56:45,561 [main] INFO  c.n.c.sources.URLConfigurationSource [Line:122] - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2022-01-02 23:56:45,875 [main] INFO  o.s.s.c.ThreadPoolTaskExecutor [Line:181] - Initializing ExecutorService 'applicationTaskExecutor'
2022-01-02 23:56:47,067 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [Line:181] - Initializing ExecutorService 'taskScheduler'
2022-01-02 23:56:47,699 [main] INFO  o.a.coyote.http11.Http11NioProtocol [Line:173] - Starting ProtocolHandler ["http-nio-8002"]
2022-01-02 23:56:47,725 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer [Line:220] - Tomcat started on port(s): 8002 (http) with context path ''
2022-01-02 23:56:47,773 [main] INFO  c.a.c.n.r.NacosServiceRegistry [Line:71 ] - nacos registry, DEFAULT_GROUP service-core 192.168.1.110:8002 register finished
2022-01-02 23:56:47,996 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:160] - Context refreshed
2022-01-02 23:56:48,013 [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper [Line:163] - Found 1 custom documentation plugin(s)
2022-01-02 23:56:48,066 [main] INFO  s.d.s.w.s.ApiListingReferenceScanner [Line:41 ] - Scanning for api listing references
2022-01-02 23:56:48,246 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_1
2022-01-02 23:56:48,284 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_2
2022-01-02 23:56:48,290 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_1
2022-01-02 23:56:48,294 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_1
2022-01-02 23:56:48,306 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_1
2022-01-02 23:56:48,317 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_3
2022-01-02 23:56:48,333 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_2
2022-01-02 23:56:48,335 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_2
2022-01-02 23:56:48,372 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateTopicByIdUsingPUT_1
2022-01-02 23:56:48,382 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_4
2022-01-02 23:56:48,388 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listByTopUsingPOST_3
2022-01-02 23:56:48,390 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_3
2022-01-02 23:56:48,426 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_2
2022-01-02 23:56:48,429 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_5
2022-01-02 23:56:48,444 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: removeByIdUsingDELETE_4
2022-01-02 23:56:48,483 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: saveSubjectUsingPOST_1
2022-01-02 23:56:48,485 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: updateUsingPUT_3
2022-01-02 23:56:48,581 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: listSubjectUsingGET_1
2022-01-02 23:56:48,599 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getFrontPaperListUsingPOST_1
2022-01-02 23:56:48,605 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getByIdUsingGET_6
2022-01-02 23:56:48,639 [main] INFO  s.d.s.w.r.o.CachingOperationNameGenerator [Line:40 ] - Generating unique operation named: getWebConfigUsingGET_1
2022-01-02 23:56:48,667 [main] INFO  com.jzj.core.CoreApplication [Line:61 ] - Started CoreApplication in 15.025 seconds (JVM running for 16.481)
2022-01-02 23:56:58,762 [http-nio-8002-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] [Line:173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2022-01-02 23:56:58,762 [http-nio-8002-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:525] - Initializing Servlet 'dispatcherServlet'
2022-01-02 23:56:58,772 [http-nio-8002-exec-1] INFO  o.s.web.servlet.DispatcherServlet [Line:547] - Completed initialization in 10 ms
2022-01-02 23:56:59,880 [http-nio-8002-exec-1] INFO  com.zaxxer.hikari.HikariDataSource [Line:110] - HikariPool-1 - Starting...
2022-01-02 23:57:00,536 [http-nio-8002-exec-1] INFO  com.zaxxer.hikari.HikariDataSource [Line:123] - HikariPool-1 - Start completed.
